"Emrakul, the Promised End","COLOURLESS","CREATURE","13",
"Karn Liberated","COLOURLESS","PLANESWALKER","7",
"Ugin, the Spirit Dragon","COLOURLESS","PLANESWALKER","8",
"Burnished Hart","COLOURLESS","ARTIFACT_CREATURE","3",
"Palladium Myr","COLOURLESS","ARTIFACT_CREATURE","3",
"Solemn Simulacrum","COLOURLESS","ARTIFACT_CREATURE","4",
"Precursor Golem","COLOURLESS","ARTIFACT_CREATURE","5",
"Duplicant","COLOURLESS","ARTIFACT_CREATURE","6",
"Soul of New Phyrexia","COLOURLESS","ARTIFACT_CREATURE","6",
"Steel Hellkite","COLOURLESS","ARTIFACT_CREATURE","6",
"Wurmcoil Engine","COLOURLESS","ARTIFACT_CREATURE","6",
"Meteor Golem","COLOURLESS","ARTIFACT_CREATURE","7",
"Myr Battlesphere","COLOURLESS","ARTIFACT_CREATURE","7",
"Blightsteel Colossus","COLOURLESS","ARTIFACT_CREATURE","12",
"Chrome Mox","COLOURLESS","ARTIFACT","0",
"Everflowing Chalice","COLOURLESS","ARTIFACT","0",
"Mana Crypt","COLOURLESS","ARTIFACT","0",
"Expedition Map","COLOURLESS","ARTIFACT","1",
"Mana Vault","COLOURLESS","ARTIFACT","1",
"Sensei's Divining Top","COLOURLESS","ARTIFACT","1",
"Skullclamp","COLOURLESS","ARTIFACT","1",
"Sol Ring","COLOURLESS","ARTIFACT","1",
"Wayfarer's Bauble","COLOURLESS","ARTIFACT","1",
"Arcane Signet","COLOURLESS","ARTIFACT","2",
"Azorius Signet","COLOURLESS","ARTIFACT","2",
"Boros Signet","COLOURLESS","ARTIFACT","2",
"Coldsteel Heart","COLOURLESS","ARTIFACT","2",
"Dimir Signet","COLOURLESS","ARTIFACT","2",
"Fellwar Stone","COLOURLESS","ARTIFACT","2",
"Golgari Signet","COLOURLESS","ARTIFACT","2",
"Grim Monolith","COLOURLESS","ARTIFACT","2",
"Gruul Signet","COLOURLESS","ARTIFACT","2",
"Ichor Wellspring","COLOURLESS","ARTIFACT","2",
"Illusionist's Bracers","COLOURLESS","ARTIFACT","2",
"Izzet Signet","COLOURLESS","ARTIFACT","2",
"Lightning Greaves","COLOURLESS","ARTIFACT","2",
"Mind Stone","COLOURLESS","ARTIFACT","2",
"Nim Deathmantle","COLOURLESS","ARTIFACT","2",
"Orzhov Signet","COLOURLESS","ARTIFACT","2",
"Rakdos Signet","COLOURLESS","ARTIFACT","2",
"Scroll Rack","COLOURLESS","ARTIFACT","2",
"Selesnya Signet","COLOURLESS","ARTIFACT","2",
"Simic Signet","COLOURLESS","ARTIFACT","2",
"Strionic Resonator","COLOURLESS","ARTIFACT","2",
"Swiftfoot Boots","COLOURLESS","ARTIFACT","2",
"Sword of the Animist","COLOURLESS","ARTIFACT","2",
"Thought Vessel","COLOURLESS","ARTIFACT","2",
"Winter Orb","COLOURLESS","ARTIFACT","2",
"Ashnod's Altar","COLOURLESS","ARTIFACT","3",
"Basalt Monolith","COLOURLESS","ARTIFACT","3",
"Chromatic Lantern","COLOURLESS","ARTIFACT","3",
"Coalition Relic","COLOURLESS","ARTIFACT","3",
"Commander's Sphere","COLOURLESS","ARTIFACT","3",
"Crucible of Worlds","COLOURLESS","ARTIFACT","3",
"Darksteel Ingot","COLOURLESS","ARTIFACT","3",
"Darksteel Plate","COLOURLESS","ARTIFACT","3",
"Dragon's Hoard","COLOURLESS","ARTIFACT","3",
"Loxodon Warhammer","COLOURLESS","ARTIFACT","3",
"Mimic Vat","COLOURLESS","ARTIFACT","3",
"Mirage Mirror","COLOURLESS","ARTIFACT","3",
"Oblivion Stone","COLOURLESS","ARTIFACT","3",
"Pristine Talisman","COLOURLESS","ARTIFACT","3",
"Rings of Brighthearth","COLOURLESS","ARTIFACT","3",
"Sculpting Steel","COLOURLESS","ARTIFACT","3",
"Sword of Feast and Famine","COLOURLESS","ARTIFACT","3",
"Sword of Fire and Ice","COLOURLESS","ARTIFACT","3",
"Sword of Light and Shadow","COLOURLESS","ARTIFACT","3",
"Thousand-Year Elixir","COLOURLESS","ARTIFACT","3",
"Whispersilk Cloak","COLOURLESS","ARTIFACT","3",
"Worn Powerstone","COLOURLESS","ARTIFACT","3",
"Hedron Archive","COLOURLESS","ARTIFACT","4",
"Helm of the Host","COLOURLESS","ARTIFACT","4",
"Nevinyrral's Disk","COLOURLESS","ARTIFACT","4",
"Panharmonicon","COLOURLESS","ARTIFACT","4",
"Phyrexian Processor","COLOURLESS","ARTIFACT","4",
"Primal Amulet","COLOURLESS","ARTIFACT","4",
"Quicksilver Amulet","COLOURLESS","ARTIFACT","4",
"Thran Dynamo","COLOURLESS","ARTIFACT","4",
"Trading Post","COLOURLESS","ARTIFACT","4",
"Vedalken Orrery","COLOURLESS","ARTIFACT","4",
"Coat of Arms","COLOURLESS","ARTIFACT","5",
"Conjurer's Closet","COLOURLESS","ARTIFACT","5",
"Eldrazi Monument","COLOURLESS","ARTIFACT","5",
"Gilded Lotus","COLOURLESS","ARTIFACT","5",
"Mind's Eye","COLOURLESS","ARTIFACT","5",
"Caged Sun","COLOURLESS","ARTIFACT","6",
"Dreamstone Hedron","COLOURLESS","ARTIFACT","6",
"Mindslaver","COLOURLESS","ARTIFACT","6",
"Staff of Nin","COLOURLESS","ARTIFACT","6",
"Akroma's Memorial","COLOURLESS","ARTIFACT","7",
"Spine of Ish Sah","COLOURLESS","ARTIFACT","7",
"All Is Dust","COLOURLESS","SORCERY","7",
"Ancient Tomb","COLOURLESS","LAND","0",
"Arid Mesa","COLOURLESS","LAND","0",
"Ash Barrens","COLOURLESS","LAND","0",
"Badlands","COLOURLESS","LAND","0",
"Bayou","COLOURLESS","LAND","0",
"Blood Crypt","COLOURLESS","LAND","0",
"Bloodstained Mire","COLOURLESS","LAND","0",
"Bountiful Promenade","COLOURLESS","LAND","0",
"Breeding Pool","COLOURLESS","LAND","0",
"City of Brass","COLOURLESS","LAND","0",
"Clifftop Retreat","COLOURLESS","LAND","0",
"Command Beacon","COLOURLESS","LAND","0",
"Command Tower","COLOURLESS","LAND","0",
"Dragonskull Summit","COLOURLESS","LAND","0",
"Drowned Catacomb","COLOURLESS","LAND","0",
"Exotic Orchard","COLOURLESS","LAND","0",
"Fabled Passage","COLOURLESS","LAND","0",
"Flooded Strand","COLOURLESS","LAND","0",
"Glacial Fortress","COLOURLESS","LAND","0",
"Godless Shrine","COLOURLESS","LAND","0",
"Hall of the Bandit Lord","COLOURLESS","LAND","0",
"Hallowed Fountain","COLOURLESS","LAND","0",
"Hinterland Harbor","COLOURLESS","LAND","0",
"Isolated Chapel","COLOURLESS","LAND","0",
"Luxury Suite","COLOURLESS","LAND","0",
"Mana Confluence","COLOURLESS","LAND","0",
"Marsh Flats","COLOURLESS","LAND","0",
"Maze of Ith","COLOURLESS","LAND","0",
"Misty Rainforest","COLOURLESS","LAND","0",
"Morphic Pool","COLOURLESS","LAND","0",
"Myriad Landscape","COLOURLESS","LAND","0",
"Overgrown Tomb","COLOURLESS","LAND","0",
"Path of Ancestry","COLOURLESS","LAND","0",
"Plateau","COLOURLESS","LAND","0",
"Polluted Delta","COLOURLESS","LAND","0",
"Prismatic Vista","COLOURLESS","LAND","0",
"Reflecting Pool","COLOURLESS","LAND","0",
"Rootbound Crag","COLOURLESS","LAND","0",
"Sacred Foundry","COLOURLESS","LAND","0",
"Savannah","COLOURLESS","LAND","0",
"Scalding Tarn","COLOURLESS","LAND","0",
"Scrubland","COLOURLESS","LAND","0",
"Sea of Clouds","COLOURLESS","LAND","0",
"Spire Garden","COLOURLESS","LAND","0",
"Steam Vents","COLOURLESS","LAND","0",
"Stomping Ground","COLOURLESS","LAND","0",
"Strip Mine","COLOURLESS","LAND","0",
"Sulfur Falls","COLOURLESS","LAND","0",
"Sunpetal Grove","COLOURLESS","LAND","0",
"Taiga","COLOURLESS","LAND","0",
"Temple Garden","COLOURLESS","LAND","0",
"Temple of Epiphany","COLOURLESS","LAND","0",
"Temple of Malady","COLOURLESS","LAND","0",
"Temple of Mystery","COLOURLESS","LAND","0",
"Temple of Silence","COLOURLESS","LAND","0",
"Temple of Triumph","COLOURLESS","LAND","0",
"Temple of the False God","COLOURLESS","LAND","0",
"Tropical Island","COLOURLESS","LAND","0",
"Tundra","COLOURLESS","LAND","0",
"Underground Sea","COLOURLESS","LAND","0",
"Urborg, Tomb of Yawgmoth","COLOURLESS","LAND","0",
"Verdant Catacombs","COLOURLESS","LAND","0",
"Vivid Crag","COLOURLESS","LAND","0",
"Vivid Creek","COLOURLESS","LAND","0",
"Vivid Grove","COLOURLESS","LAND","0",
"Vivid Marsh","COLOURLESS","LAND","0",
"Vivid Meadow","COLOURLESS","LAND","0",
"Volcanic Island","COLOURLESS","LAND","0",
"Watery Grave","COLOURLESS","LAND","0",
"Windswept Heath","COLOURLESS","LAND","0",
"Wooded Foothills","COLOURLESS","LAND","0",
"Woodland Cemetery","COLOURLESS","LAND","0",
